gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,Churn,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,InternetService_encoded,Churn_encoded,Contract_Month-to-month,Contract_One_year,Contract_Two_year
Male,1,No,72,Yes,No,Fiber optic,93,No,1,0,1,0,1,0,False,True,False
Male,0,No,14,Yes,Yes,Fiber optic,50,No,1,0,1,1,1,0,True,False,False
Female,0,Yes,62,Yes,No,Fiber optic,55,No,0,1,1,0,1,0,True,False,False
Female,1,No,37,Yes,No,DSL,76,Yes,0,0,1,0,0,1,False,True,False
Male,0,No,29,No,No,Fiber optic,34,No,1,0,0,0,1,0,False,True,False
Female,0,No,62,Yes,Yes,Fiber optic,19,No,0,0,1,1,1,0,False,False,True
Female,0,Yes,46,Yes,No,DSL,100,No,0,1,1,0,0,0,False,False,True
Male,0,No,2,Yes,No,Fiber optic,94,Yes,1,0,1,0,1,1,True,False,False
Female,0,No,50,Yes,No,DSL,96,No,0,0,1,0,0,0,False,True,False
Male,0,No,24,Yes,Yes,Fiber optic,105,Yes,1,0,1,1,1,1,False,True,False
Male,1,No,55,Yes,Yes,DSL,114,No,1,0,1,1,0,0,False,False,True
Female,0,No,64,Yes,Yes,DSL,115,No,0,0,1,1,0,0,False,True,False
Female,0,No,4,Yes,No,DSL,89,Yes,0,0,1,0,0,1,True,False,False
Female,0,No,6,No,Yes,DSL,29,No,0,0,0,1,0,0,False,False,True
Male,1,No,1,Yes,Yes,Fiber optic,76,Yes,1,0,1,1,1,1,False,False,True
Male,0,Yes,37,Yes,No,Fiber optic,63,No,1,1,1,0,1,0,True,False,False
Male,1,No,71,Yes,Yes,DSL,25,No,1,0,1,1,0,0,False,False,True
Male,0,Yes,29,No,Yes,Fiber optic,55,No,1,1,0,1,1,0,True,False,False
Male,0,No,7,Yes,No,DSL,89,Yes,1,0,1,0,0,1,False,False,True
Male,0,No,32,Yes,Yes,Fiber optic,99,No,1,0,1,1,1,0,True,False,False
Female,0,No,59,Yes,Yes,Fiber optic,95,No,0,0,1,1,1,0,True,False,False
Male,0,Yes,40,Yes,No,DSL,75,No,1,1,1,0,0,0,True,False,False
Male,0,No,10,No,Yes,Fiber optic,30,Yes,1,0,0,1,1,1,False,True,False
Female,0,No,27,Yes,No,Fiber optic,19,No,0,0,1,0,1,0,True,False,False
Female,0,No,7,Yes,Yes,Fiber optic,86,Yes,0,0,1,1,1,1,True,False,False
Male,0,Yes,65,Yes,Yes,Fiber optic,25,No,1,1,1,1,1,0,False,True,False
Female,0,No,10,Yes,Yes,DSL,81,Yes,0,0,1,1,0,1,True,False,False
Female,0,Yes,23,Yes,Yes,DSL,84,No,0,1,1,1,0,0,False,True,False
Female,0,Yes,47,Yes,No,DSL,85,No,0,1,1,0,0,0,False,True,False
Male,0,No,11,Yes,Yes,DSL,55,No,1,0,1,1,0,0,True,False,False
Male,0,No,12,No,Yes,Fiber optic,34,No,1,0,0,1,1,0,True,False,False
Male,0,Yes,30,No,No,DSL,44,No,1,1,0,0,0,0,True,False,False
Female,0,No,1,Yes,No,Fiber optic,76,Yes,0,0,1,0,1,1,True,False,False
Female,0,No,57,Yes,Yes,Fiber optic,109,No,0,0,1,1,1,0,False,True,False
Male,1,No,11,Yes,No,DSL,70,No,1,0,1,0,0,0,False,False,True
Female,0,No,9,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,True,False,False
Female,0,No,4,Yes,No,DSL,70,Yes,0,0,1,0,0,1,False,True,False
Male,0,No,13,Yes,Yes,Fiber optic,74,No,1,0,1,1,1,0,False,False,True
Female,0,No,35,Yes,Yes,Fiber optic,21,No,0,0,1,1,1,0,True,False,False
Male,0,No,67,No,No,DSL,51,No,1,0,0,0,0,0,True,False,False
Male,0,Yes,51,Yes,No,DSL,48,No,1,1,1,0,0,0,False,False,True
Male,0,No,1,Yes,No,DSL,51,Yes,1,0,1,0,0,1,True,False,False
Female,0,Yes,71,Yes,Yes,Fiber optic,100,No,0,1,1,1,1,0,False,False,True
Male,1,No,29,Yes,Yes,DSL,79,No,1,0,1,1,0,0,False,True,False
Female,0,No,33,Yes,No,DSL,104,Yes,0,0,1,0,0,1,True,False,False
Female,0,Yes,11,No,Yes,Fiber optic,36,No,0,1,0,1,1,0,False,False,True
Male,0,Yes,13,Yes,Yes,Fiber optic,78,No,1,1,1,1,1,0,True,False,False
Male,0,Yes,42,Yes,No,DSL,19,No,1,1,1,0,0,0,False,False,True
Female,0,No,8,No,No,DSL,29,No,0,0,0,0,0,0,True,False,False
Male,0,No,1,Yes,No,Fiber optic,44,Yes,1,0,1,0,1,1,True,False,False
Male,0,No,72,Yes,No,DSL,108,No,1,0,1,0,0,0,False,False,True
Male,0,Yes,47,Yes,No,DSL,87,No,1,1,1,0,0,0,False,False,True
Male,0,Yes,30,Yes,No,DSL,85,No,1,1,1,0,0,0,True,False,False
Male,0,No,51,Yes,Yes,DSL,112,No,1,0,1,1,0,0,False,True,False
Female,0,No,16,Yes,No,DSL,95,No,0,0,1,0,0,0,False,True,False
Female,0,No,34,Yes,Yes,DSL,100,No,0,0,1,1,0,0,True,False,False
Male,0,No,8,Yes,No,DSL,87,Yes,1,0,1,0,0,1,False,False,True
Male,1,No,60,Yes,No,DSL,72,No,1,0,1,0,0,0,True,False,False
Male,0,No,72,Yes,No,DSL,116,No,1,0,1,0,0,0,True,False,False
Male,0,Yes,12,Yes,Yes,Fiber optic,20,No,1,1,1,1,1,0,True,False,False
Female,0,Yes,65,Yes,Yes,Fiber optic,82,No,0,1,1,1,1,0,True,False,False
Male,0,Yes,32,Yes,No,Fiber optic,19,No,1,1,1,0,1,0,True,False,False
Female,0,Yes,67,Yes,No,Fiber optic,94,Yes,0,1,1,0,1,1,True,False,False
Male,0,No,45,Yes,Yes,Fiber optic,79,No,1,0,1,1,1,0,False,False,True
Female,0,Yes,60,No,Yes,Fiber optic,60,No,0,1,0,1,1,0,False,False,True
Female,0,No,1,Yes,Yes,Fiber optic,55,No,0,0,1,1,1,0,False,False,True
Female,0,No,58,Yes,Yes,DSL,65,No,0,0,1,1,0,0,True,False,False
Female,0,No,9,Yes,Yes,DSL,95,Yes,0,0,1,1,0,1,False,False,True
Female,0,No,1,Yes,No,DSL,74,No,0,0,1,0,0,0,False,True,False
Male,0,Yes,8,Yes,No,DSL,24,No,1,1,1,0,0,0,True,False,False
Male,0,No,2,Yes,No,Fiber optic,45,Yes,1,0,1,0,1,1,False,False,True
Female,0,Yes,47,Yes,No,DSL,20,No,0,1,1,0,0,0,False,True,False
Female,1,No,1,Yes,No,DSL,74,Yes,0,0,1,0,0,1,True,False,False
Female,0,No,1,No,No,Fiber optic,26,No,0,0,0,0,1,0,True,False,False
Female,0,No,10,Yes,Yes,Fiber optic,101,Yes,0,0,1,1,1,1,True,False,False
Male,0,No,29,No,Yes,Fiber optic,25,No,1,0,0,1,1,0,True,False,False
Female,0,Yes,58,Yes,No,DSL,76,No,0,1,1,0,0,0,False,True,False
Male,0,No,14,Yes,No,DSL,19,No,1,0,1,0,0,0,False,True,False
Male,0,No,7,Yes,No,DSL,21,No,1,0,1,0,0,0,True,False,False
Female,0,Yes,5,Yes,Yes,Fiber optic,84,Yes,0,1,1,1,1,1,True,False,False
Female,0,Yes,18,Yes,No,DSL,20,Yes,0,1,1,0,0,1,True,False,False
Male,0,Yes,25,Yes,No,DSL,20,No,1,1,1,0,0,0,True,False,False
Female,0,No,46,Yes,Yes,Fiber optic,64,No,0,0,1,1,1,0,True,False,False
Female,0,No,1,Yes,Yes,DSL,48,No,0,0,1,1,0,0,False,True,False
Female,0,No,68,Yes,No,DSL,85,No,0,0,1,0,0,0,False,True,False
Male,0,No,18,Yes,Yes,DSL,44,No,1,0,1,1,0,0,True,False,False
Female,0,No,8,Yes,Yes,Fiber optic,80,No,0,0,1,1,1,0,True,False,False
Male,0,No,64,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,True,False
Female,1,No,4,Yes,Yes,Fiber optic,89,Yes,0,0,1,1,1,1,False,True,False
Female,0,No,63,Yes,Yes,Fiber optic,80,No,0,0,1,1,1,0,False,True,False
Male,0,Yes,54,Yes,Yes,Fiber optic,106,No,1,1,1,1,1,0,False,True,False
Male,0,No,54,Yes,No,Fiber optic,75,No,1,0,1,0,1,0,True,False,False
Male,0,Yes,72,Yes,No,DSL,70,No,1,1,1,0,0,0,True,False,False
Male,1,No,4,No,No,DSL,51,No,1,0,0,0,0,0,True,False,False
Female,0,No,72,Yes,No,Fiber optic,91,No,0,0,1,0,1,0,True,False,False
Female,1,No,60,No,No,DSL,49,No,0,0,0,0,0,0,True,False,False
Male,0,Yes,20,Yes,No,DSL,90,Yes,1,1,1,0,0,1,True,False,False
Female,1,No,35,Yes,No,DSL,71,No,0,0,1,0,0,0,False,True,False
Female,0,No,2,Yes,Yes,Fiber optic,49,Yes,0,0,1,1,1,1,False,True,False
Female,0,No,26,No,No,Fiber optic,50,No,0,0,0,0,1,0,True,False,False
Male,0,No,14,Yes,No,Fiber optic,83,No,1,0,1,0,1,0,True,False,False
Male,1,No,1,Yes,No,Fiber optic,75,Yes,1,0,1,0,1,1,True,False,False
Female,0,Yes,53,Yes,No,DSL,20,No,0,1,1,0,0,0,False,False,True
Male,0,No,1,Yes,No,DSL,19,No,1,0,1,0,0,0,False,True,False
Male,0,No,58,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,True,False,False
Female,0,Yes,5,Yes,Yes,DSL,51,No,0,1,1,1,0,0,False,False,True
Female,0,No,53,Yes,No,DSL,106,No,0,0,1,0,0,0,False,True,False
Female,0,No,4,Yes,No,DSL,20,No,0,0,1,0,0,0,False,False,True
Male,0,No,49,Yes,No,DSL,99,No,1,0,1,0,0,0,False,True,False
Male,0,Yes,2,Yes,Yes,Fiber optic,90,Yes,1,1,1,1,1,1,True,False,False
Male,0,No,2,Yes,Yes,Fiber optic,68,Yes,1,0,1,1,1,1,False,True,False
Female,0,No,3,Yes,No,DSL,75,Yes,0,0,1,0,0,1,True,False,False
Male,0,No,7,Yes,Yes,Fiber optic,94,Yes,1,0,1,1,1,1,True,False,False
Male,0,No,14,Yes,No,DSL,45,No,1,0,1,0,0,0,False,True,False
Male,0,No,18,Yes,No,DSL,99,Yes,1,0,1,0,0,1,True,False,False
Male,0,No,27,Yes,No,DSL,81,No,1,0,1,0,0,0,True,False,False
Female,0,Yes,66,Yes,No,Fiber optic,60,No,0,1,1,0,1,0,True,False,False
Female,0,No,43,Yes,No,DSL,86,No,0,0,1,0,0,0,False,True,False
Male,0,No,69,Yes,Yes,Fiber optic,113,No,1,0,1,1,1,0,False,False,True
Male,0,No,71,Yes,No,DSL,93,No,1,0,1,0,0,0,True,False,False
Female,1,No,50,Yes,No,DSL,83,No,0,0,1,0,0,0,True,False,False
Male,0,No,51,Yes,No,DSL,19,No,1,0,1,0,0,0,True,False,False
Male,0,No,27,Yes,Yes,Fiber optic,81,No,1,0,1,1,1,0,True,False,False
Male,0,Yes,70,Yes,No,Fiber optic,20,No,1,1,1,0,1,0,False,True,False
Female,1,No,2,Yes,No,DSL,80,Yes,0,0,1,0,0,1,False,False,True
Female,0,No,6,Yes,No,DSL,50,Yes,0,0,1,0,0,1,True,False,False
Female,0,No,59,Yes,Yes,DSL,101,Yes,0,0,1,1,0,1,False,True,False
Male,1,No,10,Yes,No,DSL,92,Yes,1,0,1,0,0,1,False,True,False
Male,1,No,29,Yes,No,DSL,98,Yes,1,0,1,0,0,1,True,False,False
Female,1,No,21,Yes,No,Fiber optic,94,Yes,0,0,1,0,1,1,True,False,False
Female,0,No,62,Yes,No,DSL,104,No,0,0,1,0,0,0,True,False,False
Male,0,Yes,36,Yes,Yes,Fiber optic,19,No,1,1,1,1,1,0,True,False,False
Male,0,No,3,Yes,No,DSL,20,Yes,1,0,1,0,0,1,False,True,False
Female,0,No,69,Yes,No,DSL,116,No,0,0,1,0,0,0,True,False,False
Female,0,No,2,No,No,Fiber optic,31,Yes,0,0,0,0,1,1,True,False,False
Female,0,No,8,Yes,Yes,Fiber optic,85,Yes,0,0,1,1,1,1,True,False,False
Female,1,No,3,No,Yes,Fiber optic,31,No,0,0,0,1,1,0,False,False,True
Female,0,No,12,Yes,No,Fiber optic,99,Yes,0,0,1,0,1,1,True,False,False
Male,0,No,18,Yes,Yes,Fiber optic,76,No,1,0,1,1,1,0,True,False,False
Female,0,No,20,No,No,Fiber optic,25,No,0,0,0,0,1,0,True,False,False
Male,0,No,22,Yes,Yes,Fiber optic,59,Yes,1,0,1,1,1,1,True,False,False
Female,0,Yes,5,Yes,No,DSL,46,Yes,0,1,1,0,0,1,True,False,False
Female,0,No,24,Yes,Yes,Fiber optic,25,No,0,0,1,1,1,0,False,False,True
Male,0,Yes,64,Yes,Yes,Fiber optic,69,No,1,1,1,1,1,0,False,True,False
Male,0,No,26,Yes,Yes,Fiber optic,99,No,1,0,1,1,1,0,True,False,False
Male,1,No,68,Yes,Yes,Fiber optic,105,Yes,1,0,1,1,1,1,True,False,False
Female,0,No,60,Yes,Yes,DSL,21,No,0,0,1,1,0,0,False,False,True
Male,0,Yes,25,Yes,No,Fiber optic,55,No,1,1,1,0,1,0,True,False,False
Female,0,No,51,Yes,Yes,DSL,26,No,0,0,1,1,0,0,False,False,True
Female,0,No,7,Yes,No,Fiber optic,81,No,0,0,1,0,1,0,False,True,False
Male,0,Yes,39,Yes,Yes,Fiber optic,19,No,1,1,1,1,1,0,False,False,True
Female,0,No,27,Yes,No,DSL,95,No,0,0,1,0,0,0,False,False,True
Male,0,Yes,56,Yes,No,DSL,86,No,1,1,1,0,0,0,False,True,False
Female,0,No,57,Yes,No,DSL,20,No,0,0,1,0,0,0,True,False,False
Male,0,No,17,Yes,Yes,Fiber optic,107,No,1,0,1,1,1,0,True,False,False
Female,0,No,1,Yes,Yes,Fiber optic,56,Yes,0,0,1,1,1,1,True,False,False
Male,0,Yes,13,Yes,No,DSL,73,No,1,1,1,0,0,0,False,False,True
Female,0,Yes,69,Yes,Yes,Fiber optic,20,No,0,1,1,1,1,0,False,True,False
Female,0,Yes,1,Yes,No,DSL,19,No,0,1,1,0,0,0,True,False,False
Male,0,No,7,Yes,No,DSL,75,Yes,1,0,1,0,0,1,False,True,False
Female,1,No,72,Yes,Yes,DSL,117,No,0,0,1,1,0,0,False,False,True
Male,0,No,3,Yes,Yes,Fiber optic,99,Yes,1,0,1,1,1,1,True,False,False
Male,0,No,53,Yes,Yes,DSL,61,No,1,0,1,1,0,0,False,False,True
Male,0,Yes,38,Yes,No,DSL,82,No,1,1,1,0,0,0,True,False,False
Female,0,No,4,Yes,Yes,Fiber optic,80,No,0,0,1,1,1,0,True,False,False
Female,0,No,62,Yes,No,Fiber optic,84,No,0,0,1,0,1,0,False,False,True
Male,0,No,1,Yes,No,DSL,49,No,1,0,1,0,0,0,False,False,True
Female,0,No,46,Yes,No,Fiber optic,84,No,0,0,1,0,1,0,True,False,False
Male,0,No,19,Yes,No,DSL,60,No,1,0,1,0,0,0,True,False,False
Female,0,No,72,Yes,Yes,DSL,91,No,0,0,1,1,0,0,False,False,True
Male,0,Yes,38,Yes,Yes,Fiber optic,25,No,1,1,1,1,1,0,True,False,False
Male,0,No,71,Yes,Yes,DSL,106,No,1,0,1,1,0,0,False,False,True
Female,0,No,16,Yes,No,DSL,100,Yes,0,0,1,0,0,1,True,False,False
Female,1,No,66,Yes,Yes,Fiber optic,106,Yes,0,0,1,1,1,1,True,False,False
Female,1,No,11,Yes,No,DSL,95,Yes,0,0,1,0,0,1,True,False,False
Male,0,Yes,66,Yes,Yes,Fiber optic,84,No,1,1,1,1,1,0,True,False,False
Male,0,No,28,Yes,Yes,Fiber optic,91,No,1,0,1,1,1,0,False,True,False
Female,0,No,1,No,No,DSL,35,Yes,0,0,0,0,0,1,True,False,False
Female,0,Yes,72,Yes,No,DSL,110,No,0,1,1,0,0,0,True,False,False
Female,0,Yes,18,Yes,Yes,DSL,19,No,0,1,1,1,0,0,False,True,False
Female,0,No,49,Yes,Yes,Fiber optic,19,No,0,0,1,1,1,0,False,False,True
Female,1,No,41,Yes,No,DSL,104,No,0,0,1,0,0,0,True,False,False
Male,0,Yes,1,Yes,No,DSL,70,Yes,1,1,1,0,0,1,True,False,False
Male,1,No,27,Yes,Yes,Fiber optic,76,Yes,1,0,1,1,1,1,True,False,False
Male,0,No,5,Yes,Yes,Fiber optic,21,No,1,0,1,1,1,0,True,False,False
Male,0,No,43,No,No,DSL,35,No,1,0,0,0,0,0,False,True,False
Male,0,Yes,47,Yes,No,DSL,55,No,1,1,1,0,0,0,False,False,True
Female,0,No,1,Yes,No,DSL,50,No,0,0,1,0,0,0,True,False,False
Female,0,No,15,Yes,No,DSL,59,Yes,0,0,1,0,0,1,True,False,False
Female,0,Yes,7,Yes,No,DSL,71,No,0,1,1,0,0,0,False,True,False
Male,0,No,14,Yes,No,DSL,20,No,1,0,1,0,0,0,False,True,False
Female,0,No,43,Yes,No,DSL,80,No,0,0,1,0,0,0,False,False,True
Male,0,No,29,Yes,Yes,DSL,84,Yes,1,0,1,1,0,1,False,True,False
Female,0,No,46,Yes,No,DSL,24,No,0,0,1,0,0,0,False,True,False
Female,0,No,24,Yes,No,Fiber optic,49,No,0,0,1,0,1,0,True,False,False
Male,0,Yes,51,No,No,DSL,59,Yes,1,1,0,0,0,1,False,True,False
Male,0,Yes,70,No,Yes,DSL,60,No,1,1,0,1,0,0,False,False,True
Female,0,No,12,Yes,Yes,DSL,46,No,0,0,1,1,0,0,False,False,True
Male,0,No,3,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,False,False,True
Female,1,No,9,Yes,Yes,DSL,84,Yes,0,0,1,1,0,1,False,False,True
Female,0,No,15,Yes,Yes,Fiber optic,84,No,0,0,1,1,1,0,True,False,False
Female,0,Yes,72,Yes,No,Fiber optic,24,No,0,1,1,0,1,0,False,True,False
Female,0,Yes,4,Yes,No,DSL,20,No,0,1,1,0,0,0,False,True,False
Female,0,No,72,Yes,No,DSL,104,No,0,0,1,0,0,0,False,False,True
Male,0,No,10,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,True,False,False
Female,1,No,5,No,Yes,Fiber optic,28,Yes,0,0,0,1,1,1,False,False,True
Male,0,No,8,Yes,Yes,Fiber optic,86,No,1,0,1,1,1,0,True,False,False
Female,1,No,26,Yes,No,Fiber optic,91,Yes,0,0,1,0,1,1,True,False,False
Female,0,No,68,Yes,Yes,Fiber optic,71,No,0,0,1,1,1,0,True,False,False
Male,0,Yes,2,Yes,Yes,Fiber optic,20,No,1,1,1,1,1,0,True,False,False
Male,1,No,8,Yes,No,DSL,74,Yes,1,0,1,0,0,1,False,False,True
Male,0,No,13,Yes,Yes,DSL,98,Yes,1,0,1,1,0,1,False,True,False
Male,1,No,34,Yes,No,DSL,69,No,1,0,1,0,0,0,False,False,True
Female,0,Yes,72,No,No,DSL,66,No,0,1,0,0,0,0,False,False,True
Male,0,No,21,No,Yes,Fiber optic,44,No,1,0,0,1,1,0,False,False,True
Female,0,Yes,40,Yes,No,DSL,85,Yes,0,1,1,0,0,1,True,False,False
Male,0,No,16,No,Yes,Fiber optic,55,No,1,0,0,1,1,0,True,False,False
Female,0,No,26,Yes,No,Fiber optic,56,No,0,0,1,0,1,0,True,False,False
Male,0,No,49,Yes,No,DSL,99,Yes,1,0,1,0,0,1,False,True,False
Male,0,No,46,Yes,No,Fiber optic,19,No,1,0,1,0,1,0,True,False,False
Male,0,Yes,11,Yes,Yes,DSL,80,Yes,1,1,1,1,0,1,False,False,True
Male,0,No,72,Yes,No,Fiber optic,84,No,1,0,1,0,1,0,False,True,False
Male,0,No,47,Yes,No,DSL,20,No,1,0,1,0,0,0,False,False,True
Male,0,Yes,1,Yes,Yes,Fiber optic,19,Yes,1,1,1,1,1,1,False,True,False
Female,1,No,59,Yes,Yes,DSL,90,No,0,0,1,1,0,0,False,False,True
Female,0,No,71,Yes,Yes,DSL,88,No,0,0,1,1,0,0,False,True,False
Female,0,Yes,25,Yes,Yes,Fiber optic,20,No,0,1,1,1,1,0,False,False,True
Male,0,Yes,72,Yes,No,DSL,108,No,1,1,1,0,0,0,False,False,True
Male,0,No,2,Yes,Yes,DSL,20,No,1,0,1,1,0,0,False,False,True
Female,0,No,35,Yes,Yes,Fiber optic,62,No,0,0,1,1,1,0,False,False,True
Male,0,Yes,71,Yes,No,DSL,105,No,1,1,1,0,0,0,False,False,True
Female,1,No,15,Yes,No,DSL,95,No,0,0,1,0,0,0,False,True,False
Female,0,No,26,Yes,Yes,DSL,79,No,0,0,1,1,0,0,False,True,False
Female,1,Yes,3,Yes,No,DSL,88,Yes,0,1,1,0,0,1,False,True,False
Male,1,No,49,Yes,No,DSL,50,No,1,0,1,0,0,0,True,False,False
Male,0,Yes,27,Yes,No,DSL,76,No,1,1,1,0,0,0,False,False,True
Male,0,No,3,Yes,No,Fiber optic,50,No,1,0,1,0,1,0,True,False,False
Female,0,Yes,45,No,No,DSL,51,No,0,1,0,0,0,0,True,False,False
Male,0,No,37,Yes,No,DSL,104,No,1,0,1,0,0,0,False,False,True
Female,0,Yes,72,Yes,No,DSL,117,No,0,1,1,0,0,0,True,False,False
Female,0,No,62,Yes,Yes,DSL,92,No,0,0,1,1,0,0,False,True,False
Female,0,Yes,54,Yes,No,DSL,60,No,0,1,1,0,0,0,True,False,False
Male,0,Yes,15,Yes,No,DSL,102,No,1,1,1,0,0,0,True,False,False
Female,1,No,1,No,Yes,Fiber optic,25,Yes,0,0,0,1,1,1,True,False,False
Male,0,No,72,No,No,DSL,61,No,1,0,0,0,0,0,True,False,False
Female,0,No,30,Yes,No,DSL,79,No,0,0,1,0,0,0,False,True,False
Female,0,No,40,Yes,Yes,Fiber optic,79,No,0,0,1,1,1,0,False,False,True
Female,0,Yes,71,Yes,Yes,Fiber optic,71,No,0,1,1,1,1,0,True,False,False
Male,0,No,18,No,Yes,Fiber optic,34,Yes,1,0,0,1,1,1,False,False,True
Male,0,No,17,No,No,DSL,25,No,1,0,0,0,0,0,False,False,True
Female,0,No,40,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,True,False,False
Female,1,No,72,Yes,Yes,DSL,111,No,0,0,1,1,0,0,False,True,False
Male,0,No,53,Yes,Yes,DSL,24,No,1,0,1,1,0,0,False,False,True
Male,0,No,71,Yes,Yes,Fiber optic,116,No,1,0,1,1,1,0,True,False,False
Female,0,No,20,Yes,No,DSL,97,No,0,0,1,0,0,0,False,False,True
Male,0,No,7,Yes,Yes,DSL,55,No,1,0,1,1,0,0,False,False,True
Female,0,Yes,72,Yes,No,Fiber optic,24,No,0,1,1,0,1,0,False,False,True
Male,0,Yes,39,Yes,Yes,DSL,24,No,1,1,1,1,0,0,False,False,True
Female,0,No,45,Yes,No,DSL,26,No,0,0,1,0,0,0,True,False,False
Female,0,No,5,Yes,Yes,Fiber optic,84,No,0,0,1,1,1,0,True,False,False
Female,0,No,47,No,No,DSL,40,No,0,0,0,0,0,0,True,False,False
Male,0,No,4,Yes,No,Fiber optic,20,No,1,0,1,0,1,0,True,False,False
Male,0,No,47,Yes,Yes,Fiber optic,101,No,1,0,1,1,1,0,True,False,False
Male,0,Yes,33,Yes,No,Fiber optic,95,No,1,1,1,0,1,0,True,False,False
Female,0,Yes,15,Yes,No,DSL,25,No,0,1,1,0,0,0,False,False,True
Male,0,No,66,Yes,Yes,Fiber optic,89,No,1,0,1,1,1,0,True,False,False
Female,0,No,6,Yes,No,DSL,90,Yes,0,0,1,0,0,1,True,False,False
Female,0,No,17,Yes,Yes,Fiber optic,20,No,0,0,1,1,1,0,True,False,False
Female,0,Yes,41,Yes,No,DSL,95,No,0,1,1,0,0,0,False,False,True
Female,0,Yes,56,Yes,No,DSL,100,No,0,1,1,0,0,0,True,False,False
Female,0,No,28,Yes,No,DSL,55,No,0,0,1,0,0,0,False,False,True
Female,0,Yes,72,No,No,DSL,54,No,0,1,0,0,0,0,True,False,False
Female,0,No,56,Yes,No,DSL,107,No,0,0,1,0,0,0,True,False,False
Male,0,No,70,Yes,Yes,Fiber optic,79,No,1,0,1,1,1,0,True,False,False
Male,0,No,44,Yes,No,Fiber optic,91,No,1,0,1,0,1,0,True,False,False
Male,0,No,2,Yes,Yes,Fiber optic,44,Yes,1,0,1,1,1,1,True,False,False
Male,0,Yes,58,Yes,No,DSL,72,No,1,1,1,0,0,0,True,False,False
Female,0,No,48,Yes,No,DSL,83,No,0,0,1,0,0,0,False,False,True
Male,0,No,11,Yes,Yes,Fiber optic,85,No,1,0,1,1,1,0,False,False,True
Male,0,No,72,Yes,Yes,DSL,116,No,1,0,1,1,0,0,False,False,True
Male,0,No,72,No,No,DSL,42,No,1,0,0,0,0,0,False,True,False
Female,0,No,26,Yes,Yes,Fiber optic,86,No,0,0,1,1,1,0,False,True,False
Male,0,No,52,No,No,Fiber optic,40,No,1,0,0,0,1,0,True,False,False
Female,0,Yes,52,Yes,No,DSL,20,No,0,1,1,0,0,0,False,False,True
Male,0,No,27,Yes,No,Fiber optic,53,No,1,0,1,0,1,0,True,False,False
Male,0,No,1,Yes,Yes,Fiber optic,79,Yes,1,0,1,1,1,1,False,False,True
Male,0,No,45,Yes,Yes,Fiber optic,81,No,1,0,1,1,1,0,False,True,False
Female,0,No,61,Yes,Yes,Fiber optic,89,No,0,0,1,1,1,0,False,False,True
Female,0,No,2,Yes,Yes,Fiber optic,80,No,0,0,1,1,1,0,True,False,False
Female,0,Yes,11,Yes,No,DSL,66,Yes,0,1,1,0,0,1,False,False,True
Female,0,No,21,Yes,Yes,Fiber optic,60,No,0,0,1,1,1,0,True,False,False
Female,1,No,1,Yes,No,Fiber optic,71,Yes,0,0,1,0,1,1,True,False,False
Female,1,No,6,Yes,No,DSL,98,Yes,0,0,1,0,0,1,True,False,False
Male,0,No,71,Yes,Yes,Fiber optic,74,No,1,0,1,1,1,0,True,False,False
Female,0,Yes,72,Yes,No,DSL,71,No,0,1,1,0,0,0,True,False,False
Male,1,No,67,Yes,No,Fiber optic,61,No,1,0,1,0,1,0,True,False,False
Female,0,Yes,21,Yes,Yes,DSL,59,No,0,1,1,1,0,0,True,False,False
Male,0,No,72,Yes,Yes,Fiber optic,20,No,1,0,1,1,1,0,True,False,False
Male,0,Yes,33,Yes,Yes,Fiber optic,20,No,1,1,1,1,1,0,False,True,False
Female,0,No,3,Yes,Yes,DSL,95,Yes,0,0,1,1,0,1,False,False,True
Male,0,No,31,Yes,No,DSL,94,Yes,1,0,1,0,0,1,True,False,False
Male,1,No,55,No,No,DSL,50,No,1,0,0,0,0,0,True,False,False
Male,0,Yes,1,Yes,No,DSL,74,Yes,1,1,1,0,0,1,False,True,False
Female,0,No,10,Yes,Yes,Fiber optic,19,No,0,0,1,1,1,0,True,False,False
Male,1,No,14,Yes,No,DSL,96,No,1,0,1,0,0,0,False,False,True
Female,0,Yes,66,Yes,Yes,DSL,74,No,0,1,1,1,0,0,False,True,False
Female,0,Yes,72,Yes,Yes,Fiber optic,106,No,0,1,1,1,1,0,True,False,False
Female,0,Yes,11,No,Yes,DSL,30,No,0,1,0,1,0,0,True,False,False
Male,0,No,32,Yes,Yes,Fiber optic,93,No,1,0,1,1,1,0,True,False,False
Male,1,No,7,Yes,No,DSL,102,Yes,1,0,1,0,0,1,False,True,False
Male,0,Yes,31,No,Yes,DSL,60,No,1,1,0,1,0,0,False,False,True
Female,0,No,61,No,No,Fiber optic,44,No,0,0,0,0,1,0,True,False,False
Female,1,No,1,Yes,No,Fiber optic,70,Yes,0,0,1,0,1,1,True,False,False
Female,1,No,71,Yes,Yes,Fiber optic,104,No,0,0,1,1,1,0,False,False,True
