gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,Churn_encoded,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,EstimatedTotalCharges,ContractLengthMonths,ServiceCount,IsNewCustomer,TenureGroup_New (0-12mo),TenureGroup_Established (13-24mo),TenureGroup_Loyal (25-48mo),TenureGroup_Very Loyal (49-72mo)
Female,0,Yes,15,Yes,Yes,76,No,0,1,1,1,0,True,False,False,False,True,1140,24,3,0,False,True,False,False
Male,1,No,50,Yes,No,105,No,1,0,1,0,0,True,False,False,False,True,5250,24,2,0,False,False,False,True
Male,0,Yes,19,Yes,No,84,Yes,1,1,1,0,1,True,False,True,False,False,1596,1,2,0,False,True,False,False
Female,1,No,70,Yes,No,104,No,0,0,1,0,0,True,False,True,False,False,7280,1,2,0,False,False,False,True
Female,1,No,72,Yes,Yes,107,No,0,0,1,1,0,True,False,False,False,True,7704,24,3,0,False,False,False,True
Male,1,No,52,Yes,No,105,No,1,0,1,0,0,True,False,True,False,False,5460,1,2,0,False,False,False,True
Female,0,Yes,15,Yes,No,46,No,0,1,1,0,0,True,False,False,False,True,690,24,2,0,False,True,False,False
Female,0,Yes,72,Yes,Yes,77,No,0,1,1,1,0,False,True,True,False,False,5544,1,3,0,False,False,False,True
Male,1,No,3,Yes,Yes,81,Yes,1,0,1,1,1,False,True,False,True,False,243,12,3,1,True,False,False,False
Male,0,No,58,Yes,No,99,No,1,0,1,0,0,True,False,True,False,False,5742,1,2,0,False,False,False,True
Female,0,No,1,Yes,No,20,No,0,0,1,0,0,False,True,False,True,False,20,12,2,1,True,False,False,False
Male,0,No,35,Yes,Yes,90,No,1,0,1,1,0,True,False,False,False,True,3150,24,3,0,False,False,True,False
Female,0,Yes,50,Yes,No,84,Yes,0,1,1,0,1,True,False,True,False,False,4200,1,2,0,False,False,False,True
Male,0,No,41,Yes,Yes,20,No,1,0,1,1,0,False,True,True,False,False,820,1,3,0,False,False,True,False
Male,0,Yes,72,Yes,No,64,No,1,1,1,0,0,False,True,True,False,False,4608,1,2,0,False,False,False,True
Female,0,No,30,Yes,No,69,No,0,0,1,0,0,True,False,True,False,False,2070,1,2,0,False,False,True,False
Female,0,Yes,2,No,No,24,Yes,0,1,0,0,1,False,True,True,False,False,48,1,1,1,True,False,False,False
Male,0,No,15,No,Yes,30,Yes,1,0,0,1,1,False,True,False,True,False,450,12,2,0,False,True,False,False
Male,0,Yes,37,Yes,No,59,No,1,1,1,0,0,False,True,True,False,False,2183,1,2,0,False,False,True,False
Male,0,Yes,72,Yes,Yes,75,No,1,1,1,1,0,True,False,True,False,False,5400,1,3,0,False,False,False,True
Male,0,Yes,72,Yes,No,25,No,1,1,1,0,0,False,True,True,False,False,1800,1,2,0,False,False,False,True
Male,0,No,70,Yes,No,114,No,1,0,1,0,0,True,False,False,False,True,7980,24,2,0,False,False,False,True
Male,0,No,23,Yes,No,84,No,1,0,1,0,0,False,True,True,False,False,1932,1,2,0,False,True,False,False
Female,0,No,8,Yes,No,75,No,0,0,1,0,0,True,False,False,False,True,600,24,2,0,True,False,False,False
Male,0,No,2,Yes,Yes,46,Yes,1,0,1,1,1,True,False,False,True,False,92,12,3,1,True,False,False,False
Female,0,Yes,26,No,Yes,39,No,0,1,0,1,0,False,True,True,False,False,1014,1,2,0,False,False,True,False
Male,0,Yes,52,Yes,Yes,20,No,1,1,1,1,0,True,False,True,False,False,1040,1,3,0,False,False,False,True
Female,0,Yes,23,No,Yes,35,No,0,1,0,1,0,True,False,True,False,False,805,1,2,0,False,True,False,False
Female,0,No,15,Yes,No,99,Yes,0,0,1,0,1,True,False,True,False,False,1485,1,2,0,False,True,False,False
Male,0,No,40,Yes,No,50,No,1,0,1,0,0,True,False,False,False,True,2000,24,2,0,False,False,True,False
Male,0,No,27,Yes,Yes,59,No,1,0,1,1,0,False,True,True,False,False,1593,1,3,0,False,False,True,False
Female,0,No,37,Yes,No,20,No,0,0,1,0,0,True,False,True,False,False,740,1,2,0,False,False,True,False
Male,0,No,45,Yes,No,112,No,1,0,1,0,0,True,False,True,False,False,5040,1,2,0,False,False,True,False
Female,0,No,5,Yes,Yes,70,Yes,0,0,1,1,1,True,False,False,False,True,350,24,3,1,True,False,False,False
Female,0,No,71,Yes,Yes,24,No,0,0,1,1,0,False,True,False,True,False,1704,12,3,0,False,False,False,True
Male,0,No,4,Yes,Yes,54,Yes,1,0,1,1,1,False,True,True,False,False,216,1,3,1,True,False,False,False
Female,0,Yes,38,Yes,Yes,20,No,0,1,1,1,0,True,False,False,False,True,760,24,3,0,False,False,True,False
Male,0,Yes,3,Yes,Yes,56,No,1,1,1,1,0,False,True,True,False,False,168,1,3,1,True,False,False,False
Male,0,No,17,Yes,No,19,No,1,0,1,0,0,True,False,True,False,False,323,1,2,0,False,True,False,False
Male,0,Yes,70,Yes,No,90,No,1,1,1,0,0,False,True,True,False,False,6300,1,2,0,False,False,False,True
Male,0,No,1,Yes,Yes,45,No,1,0,1,1,0,True,False,False,False,True,45,24,3,1,True,False,False,False
Female,0,Yes,71,Yes,No,100,No,0,1,1,0,0,False,True,False,True,False,7100,12,2,0,False,False,False,True
Male,0,No,37,Yes,Yes,91,No,1,0,1,1,0,False,True,False,True,False,3367,12,3,0,False,False,True,False
Male,0,No,64,Yes,Yes,70,No,1,0,1,1,0,False,True,True,False,False,4480,1,3,0,False,False,False,True
Female,1,No,37,Yes,No,90,No,0,0,1,0,0,True,False,False,True,False,3330,12,2,0,False,False,True,False
Male,0,Yes,65,Yes,Yes,109,Yes,1,1,1,1,1,False,True,True,False,False,7085,1,3,0,False,False,False,True
Female,0,Yes,23,Yes,No,49,No,0,1,1,0,0,True,False,True,False,False,1127,1,2,0,False,True,False,False
Female,0,No,22,Yes,No,79,Yes,0,0,1,0,1,True,False,True,False,False,1738,1,2,0,False,True,False,False
Female,1,No,26,Yes,Yes,61,No,0,0,1,1,0,True,False,True,False,False,1586,1,3,0,False,False,True,False
Female,0,No,25,Yes,No,80,Yes,0,0,1,0,1,True,False,True,False,False,2000,1,2,0,False,False,True,False
Female,0,No,60,Yes,No,97,No,0,0,1,0,0,True,False,True,False,False,5820,1,2,0,False,False,False,True
Female,0,No,1,Yes,No,96,Yes,0,0,1,0,1,True,False,True,False,False,96,1,2,1,True,False,False,False
Female,0,No,71,Yes,No,89,No,0,0,1,0,0,False,True,True,False,False,6319,1,2,0,False,False,False,True
Female,1,No,27,Yes,Yes,85,Yes,0,0,1,1,1,False,True,True,False,False,2295,1,3,0,False,False,True,False
Female,0,No,3,Yes,Yes,89,Yes,0,0,1,1,1,False,True,False,True,False,267,12,3,1,True,False,False,False
Male,0,Yes,58,Yes,Yes,95,No,1,1,1,1,0,False,True,True,False,False,5510,1,3,0,False,False,False,True
Female,0,No,14,Yes,No,75,Yes,0,0,1,0,1,True,False,True,False,False,1050,1,2,0,False,True,False,False
Male,0,Yes,71,Yes,Yes,71,No,1,1,1,1,0,False,True,False,False,True,5041,24,3,0,False,False,False,True
Female,0,Yes,2,No,No,29,No,0,1,0,0,0,False,True,True,False,False,58,1,1,1,True,False,False,False
Female,0,No,40,Yes,No,21,No,0,0,1,0,0,True,False,True,False,False,840,1,2,0,False,False,True,False
Male,0,Yes,68,Yes,No,25,No,1,1,1,0,0,False,True,True,False,False,1700,1,2,0,False,False,False,True
Female,1,No,57,Yes,No,101,No,0,0,1,0,0,False,True,False,False,True,5757,24,2,0,False,False,False,True
Female,0,No,45,Yes,No,87,Yes,0,0,1,0,1,True,False,True,False,False,3915,1,2,0,False,False,True,False
Male,0,Yes,70,Yes,Yes,117,No,1,1,1,1,0,True,False,False,False,True,8190,24,3,0,False,False,False,True
Male,0,No,68,Yes,No,108,No,1,0,1,0,0,True,False,False,True,False,7344,12,2,0,False,False,False,True
Female,0,No,52,Yes,No,103,No,0,0,1,0,0,True,False,False,False,True,5356,24,2,0,False,False,False,True
Female,0,No,72,Yes,No,115,No,0,0,1,0,0,False,True,False,True,False,8280,12,2,0,False,False,False,True
Male,1,No,24,Yes,No,76,Yes,1,0,1,0,1,True,False,True,False,False,1824,1,2,0,False,True,False,False
Male,0,Yes,67,Yes,No,60,No,1,1,1,0,0,False,True,True,False,False,4020,1,2,0,False,False,False,True
Female,0,No,68,No,No,64,No,0,0,0,0,0,True,False,True,False,False,4352,1,1,0,False,False,False,True
Male,0,Yes,23,Yes,Yes,20,No,1,1,1,1,0,False,True,True,False,False,460,1,3,0,False,True,False,False
Male,0,No,71,No,No,49,Yes,1,0,0,0,1,False,True,False,False,True,3479,24,1,0,False,False,False,True
Female,0,No,1,No,No,24,No,0,0,0,0,0,False,True,False,True,False,24,12,1,1,True,False,False,False
Female,0,Yes,71,Yes,Yes,20,No,0,1,1,1,0,False,True,True,False,False,1420,1,3,0,False,False,False,True
Male,1,No,69,Yes,Yes,111,No,1,0,1,1,0,True,False,False,False,True,7659,24,3,0,False,False,False,True
Female,1,No,40,Yes,Yes,99,Yes,0,0,1,1,1,False,True,False,True,False,3960,12,3,0,False,False,True,False
Female,1,No,18,Yes,Yes,85,No,0,0,1,1,0,False,True,False,False,True,1530,24,3,0,False,True,False,False
Male,0,No,22,Yes,Yes,95,Yes,1,0,1,1,1,True,False,False,False,True,2090,24,3,0,False,True,False,False
Male,0,Yes,69,No,No,39,No,1,1,0,0,0,True,False,False,True,False,2691,12,1,0,False,False,False,True
Female,1,No,62,Yes,No,84,No,0,0,1,0,0,True,False,True,False,False,5208,1,2,0,False,False,False,True
Female,0,No,56,Yes,Yes,20,No,0,0,1,1,0,False,True,True,False,False,1120,1,3,0,False,False,False,True
Female,0,No,7,Yes,Yes,20,No,0,0,1,1,0,False,True,False,False,True,140,24,3,0,True,False,False,False
Male,0,No,1,Yes,No,19,No,1,0,1,0,0,True,False,False,False,True,19,24,2,1,True,False,False,False
Male,0,Yes,6,Yes,No,20,No,1,1,1,0,0,False,True,False,False,True,120,24,2,1,True,False,False,False
Male,0,No,2,Yes,No,86,Yes,1,0,1,0,1,True,False,False,False,True,172,24,2,1,True,False,False,False
Male,1,No,16,Yes,No,55,No,1,0,1,0,0,True,False,False,True,False,880,12,2,0,False,True,False,False
Male,0,No,2,Yes,No,20,No,1,0,1,0,0,True,False,False,True,False,40,12,2,1,True,False,False,False
Female,0,No,72,Yes,Yes,86,No,0,0,1,1,0,False,True,False,False,True,6192,24,3,0,False,False,False,True
Female,0,Yes,7,No,No,35,No,0,1,0,0,0,True,False,False,True,False,245,12,1,0,True,False,False,False
Female,0,Yes,19,No,No,25,No,0,1,0,0,0,True,False,True,False,False,475,1,1,0,False,True,False,False
Female,0,No,14,Yes,Yes,78,No,0,0,1,1,0,False,True,False,False,True,1092,24,3,0,False,True,False,False
Male,0,No,64,Yes,No,106,Yes,1,0,1,0,1,True,False,False,False,True,6784,24,2,0,False,False,False,True
Female,0,No,25,Yes,No,78,No,0,0,1,0,0,False,True,True,False,False,1950,1,2,0,False,False,True,False
Male,0,Yes,70,Yes,No,86,No,1,1,1,0,0,True,False,False,True,False,6020,12,2,0,False,False,False,True
Male,0,No,66,Yes,Yes,19,No,1,0,1,1,0,False,True,True,False,False,1254,1,3,0,False,False,False,True
Male,0,Yes,1,Yes,No,72,Yes,1,1,1,0,1,True,False,False,False,True,72,24,2,1,True,False,False,False
Female,0,No,53,Yes,Yes,91,No,0,0,1,1,0,True,False,False,True,False,4823,12,3,0,False,False,False,True
Female,0,No,6,Yes,Yes,56,Yes,0,0,1,1,1,True,False,False,False,True,336,24,3,1,True,False,False,False
Female,0,No,59,Yes,No,96,No,0,0,1,0,0,False,True,True,False,False,5664,1,2,0,False,False,False,True
Male,0,No,31,Yes,Yes,78,Yes,1,0,1,1,1,True,False,False,False,True,2418,24,3,0,False,False,True,False
Male,0,No,3,Yes,Yes,74,Yes,1,0,1,1,1,False,True,False,False,True,222,24,3,1,True,False,False,False
Female,0,Yes,15,Yes,No,69,Yes,0,1,1,0,1,True,False,True,False,False,1035,1,2,0,False,True,False,False
Male,0,No,48,Yes,Yes,106,Yes,1,0,1,1,1,True,False,False,False,True,5088,24,3,0,False,False,True,False
Male,0,Yes,2,Yes,No,57,Yes,1,1,1,0,1,False,True,True,False,False,114,1,2,1,True,False,False,False
Male,1,No,70,Yes,Yes,103,Yes,1,0,1,1,1,False,True,True,False,False,7210,1,3,0,False,False,False,True
Female,0,No,2,Yes,No,91,Yes,0,0,1,0,1,True,False,False,True,False,182,12,2,1,True,False,False,False
Male,0,No,47,Yes,No,111,Yes,1,0,1,0,1,True,False,True,False,False,5217,1,2,0,False,False,True,False
Female,0,Yes,24,Yes,Yes,21,No,0,1,1,1,0,False,True,False,False,True,504,24,3,0,False,True,False,False
Male,0,No,31,Yes,No,94,No,1,0,1,0,0,True,False,False,False,True,2914,24,2,0,False,False,True,False
Female,0,No,54,Yes,No,111,Yes,0,0,1,0,1,True,False,False,False,True,5994,24,2,0,False,False,False,True
Male,0,No,1,Yes,No,55,No,1,0,1,0,0,True,False,False,False,True,55,24,2,1,True,False,False,False
Female,0,Yes,12,No,Yes,33,No,0,1,0,1,0,False,True,True,False,False,396,1,2,0,True,False,False,False
Male,0,No,48,Yes,Yes,71,No,1,0,1,1,0,False,True,False,True,False,3408,12,3,0,False,False,True,False
Female,1,No,1,Yes,No,74,Yes,0,0,1,0,1,True,False,False,True,False,74,12,2,1,True,False,False,False
Male,0,No,71,Yes,Yes,65,No,1,0,1,1,0,False,True,True,False,False,4615,1,3,0,False,False,False,True
Male,0,Yes,56,Yes,Yes,25,No,1,1,1,1,0,False,True,True,False,False,1400,1,3,0,False,False,False,True
Female,1,No,66,Yes,Yes,81,Yes,0,0,1,1,1,True,False,False,True,False,5346,12,3,0,False,False,False,True
Male,0,Yes,50,Yes,Yes,20,No,1,1,1,1,0,False,True,True,False,False,1000,1,3,0,False,False,False,True
Female,1,No,63,Yes,Yes,90,No,0,0,1,1,0,False,True,False,True,False,5670,12,3,0,False,False,False,True
Male,0,No,1,Yes,No,45,Yes,1,0,1,0,1,True,False,False,False,True,45,24,2,1,True,False,False,False
Female,0,No,6,No,No,49,No,0,0,0,0,0,True,False,True,False,False,294,1,1,1,True,False,False,False
Female,0,No,5,Yes,Yes,51,No,0,0,1,1,0,True,False,True,False,False,255,1,3,1,True,False,False,False
Female,0,Yes,35,Yes,No,72,Yes,0,1,1,0,1,True,False,True,False,False,2520,1,2,0,False,False,True,False
Female,0,No,71,Yes,No,119,No,0,0,1,0,0,True,False,True,False,False,8449,1,2,0,False,False,False,True
Female,0,No,42,Yes,No,66,No,0,0,1,0,0,False,True,False,True,False,2772,12,2,0,False,False,True,False
Female,0,No,64,Yes,No,19,No,0,0,1,0,0,True,False,False,True,False,1216,12,2,0,False,False,False,True
Male,0,No,1,Yes,No,50,No,1,0,1,0,0,True,False,True,False,False,50,1,2,1,True,False,False,False
Male,0,No,1,Yes,Yes,70,Yes,1,0,1,1,1,True,False,False,False,True,70,24,3,1,True,False,False,False
Male,0,No,69,Yes,No,107,No,1,0,1,0,0,True,False,True,False,False,7383,1,2,0,False,False,False,True
Male,0,No,33,Yes,No,93,No,1,0,1,0,0,False,True,True,False,False,3069,1,2,0,False,False,True,False
Female,0,Yes,20,Yes,No,20,No,0,1,1,0,0,True,False,False,True,False,400,12,2,0,False,True,False,False
Male,0,Yes,13,Yes,Yes,24,No,1,1,1,1,0,False,True,False,True,False,312,12,3,0,False,True,False,False
Female,0,No,28,Yes,No,56,No,0,0,1,0,0,True,False,True,False,False,1568,1,2,0,False,False,True,False
Female,0,Yes,72,Yes,No,81,No,0,1,1,0,0,True,False,False,False,True,5832,24,2,0,False,False,False,True
Male,0,No,9,Yes,No,70,No,1,0,1,0,0,True,False,False,True,False,630,12,2,0,True,False,False,False
Female,0,No,72,Yes,No,108,No,0,0,1,0,0,True,False,True,False,False,7776,1,2,0,False,False,False,True
Female,1,No,52,Yes,Yes,60,No,0,0,1,1,0,True,False,False,False,True,3120,24,3,0,False,False,False,True
Female,0,No,34,Yes,No,61,No,0,0,1,0,0,True,False,False,True,False,2074,12,2,0,False,False,True,False
Male,0,Yes,71,Yes,No,100,No,1,1,1,0,0,True,False,True,False,False,7100,1,2,0,False,False,False,True
Female,0,No,6,Yes,No,20,No,0,0,1,0,0,True,False,True,False,False,120,1,2,1,True,False,False,False
Female,0,No,31,Yes,No,64,No,0,0,1,0,0,False,True,True,False,False,1984,1,2,0,False,False,True,False
Female,1,No,1,Yes,No,91,Yes,0,0,1,0,1,True,False,False,False,True,91,24,2,1,True,False,False,False
Female,0,Yes,49,Yes,No,25,No,0,1,1,0,0,True,False,True,False,False,1225,1,2,0,False,False,False,True
Female,0,No,27,Yes,Yes,20,No,0,0,1,1,0,False,True,True,False,False,540,1,3,0,False,False,True,False
Female,0,No,53,Yes,No,93,No,0,0,1,0,0,True,False,False,False,True,4929,24,2,0,False,False,False,True
Female,1,No,35,Yes,No,100,Yes,0,0,1,0,1,True,False,True,False,False,3500,1,2,0,False,False,True,False
Male,0,No,2,Yes,No,96,Yes,1,0,1,0,1,True,False,False,False,True,192,24,2,1,True,False,False,False
Female,0,No,46,No,No,44,No,0,0,0,0,0,True,False,False,True,False,2024,12,1,0,False,False,True,False
Female,0,No,35,Yes,No,19,No,0,0,1,0,0,True,False,True,False,False,665,1,2,0,False,False,True,False
Male,0,No,9,Yes,Yes,74,No,1,0,1,1,0,False,True,False,True,False,666,12,3,0,True,False,False,False
Male,0,No,64,Yes,Yes,104,No,1,0,1,1,0,False,True,True,False,False,6656,1,3,0,False,False,False,True
Female,0,No,13,Yes,No,79,Yes,0,0,1,0,1,True,False,False,False,True,1027,24,2,0,False,True,False,False
Female,0,No,55,Yes,No,82,No,0,0,1,0,0,False,True,True,False,False,4510,1,2,0,False,False,False,True
Female,0,Yes,51,Yes,No,94,No,0,1,1,0,0,True,False,True,False,False,4794,1,2,0,False,False,False,True
Female,0,Yes,5,Yes,Yes,24,No,0,1,1,1,0,True,False,False,False,True,120,24,3,1,True,False,False,False
Male,0,Yes,20,Yes,No,70,Yes,1,1,1,0,1,True,False,True,False,False,1400,1,2,0,False,True,False,False
Female,0,Yes,23,Yes,No,26,No,0,1,1,0,0,True,False,False,False,True,598,24,2,0,False,True,False,False
Male,1,Yes,61,Yes,No,99,No,1,1,1,0,0,True,False,False,True,False,6039,12,2,0,False,False,False,True
Female,0,Yes,54,Yes,Yes,70,No,0,1,1,1,0,False,True,True,False,False,3780,1,3,0,False,False,False,True
Male,0,No,15,Yes,No,76,Yes,1,0,1,0,1,True,False,True,False,False,1140,1,2,0,False,True,False,False
Female,0,Yes,64,Yes,Yes,25,No,0,1,1,1,0,False,True,True,False,False,1600,1,3,0,False,False,False,True
Female,0,Yes,18,Yes,Yes,65,No,0,1,1,1,0,False,True,True,False,False,1170,1,3,0,False,True,False,False
Male,0,No,52,Yes,No,103,No,1,0,1,0,0,False,True,True,False,False,5356,1,2,0,False,False,False,True
Male,0,No,17,Yes,Yes,20,No,1,0,1,1,0,False,True,True,False,False,340,1,3,0,False,True,False,False
Female,0,Yes,27,Yes,Yes,20,No,0,1,1,1,0,False,True,True,False,False,540,1,3,0,False,False,True,False
Female,0,No,58,Yes,Yes,111,No,0,0,1,1,0,False,True,True,False,False,6438,1,3,0,False,False,False,True
Female,0,Yes,68,Yes,No,109,No,0,1,1,0,0,False,True,True,False,False,7412,1,2,0,False,False,False,True
Male,0,No,1,Yes,Yes,19,No,1,0,1,1,0,True,False,False,False,True,19,24,3,1,True,False,False,False
Female,0,No,55,Yes,No,66,No,0,0,1,0,0,True,False,False,False,True,3630,24,2,0,False,False,False,True
Female,0,No,72,Yes,Yes,84,No,0,0,1,1,0,False,True,True,False,False,6048,1,3,0,False,False,False,True
Female,0,No,6,No,Yes,45,No,0,0,0,1,0,False,True,True,False,False,270,1,2,1,True,False,False,False
Female,0,No,60,Yes,No,100,No,0,0,1,0,0,False,True,False,True,False,6000,12,2,0,False,False,False,True
Male,0,Yes,61,Yes,Yes,106,Yes,1,1,1,1,1,True,False,True,False,False,6466,1,3,0,False,False,False,True
Female,0,No,2,Yes,No,21,Yes,0,0,1,0,1,True,False,False,False,True,42,24,2,1,True,False,False,False
Male,0,No,63,Yes,No,72,No,1,0,1,0,0,False,True,True,False,False,4536,1,2,0,False,False,False,True
Female,0,No,17,Yes,No,84,No,0,0,1,0,0,False,True,True,False,False,1428,1,2,0,False,True,False,False
Male,1,No,58,Yes,No,99,Yes,1,0,1,0,1,True,False,True,False,False,5742,1,2,0,False,False,False,True
Female,0,Yes,26,Yes,No,50,No,0,1,1,0,0,True,False,False,False,True,1300,24,2,0,False,False,True,False
Female,0,Yes,53,No,No,49,No,0,1,0,0,0,True,False,False,False,True,2597,24,1,0,False,False,False,True
Female,0,No,25,Yes,No,19,No,0,0,1,0,0,True,False,False,True,False,475,12,2,0,False,False,True,False
Female,0,No,1,Yes,Yes,82,Yes,0,0,1,1,1,True,False,False,False,True,82,24,3,1,True,False,False,False
Female,0,Yes,24,Yes,Yes,21,No,0,1,1,1,0,True,False,True,False,False,504,1,3,0,False,True,False,False
Female,0,No,2,Yes,No,69,No,0,0,1,0,0,True,False,False,False,True,138,24,2,1,True,False,False,False
Male,0,No,1,Yes,No,20,Yes,1,0,1,0,1,False,True,False,True,False,20,12,2,1,True,False,False,False
Female,0,No,67,Yes,No,75,No,0,0,1,0,0,False,True,True,False,False,5025,1,2,0,False,False,False,True
Male,0,No,17,No,Yes,55,No,1,0,0,1,0,True,False,False,True,False,935,12,2,0,False,True,False,False
Male,0,No,11,Yes,Yes,70,No,1,0,1,1,0,True,False,True,False,False,770,1,3,0,True,False,False,False
Male,0,No,51,Yes,No,25,No,1,0,1,0,0,False,True,True,False,False,1275,1,2,0,False,False,False,True
Female,0,No,3,Yes,No,70,No,0,0,1,0,0,False,True,False,False,True,210,24,2,1,True,False,False,False
Female,1,No,1,Yes,Yes,79,Yes,0,0,1,1,1,True,False,False,False,True,79,24,3,1,True,False,False,False
Female,0,Yes,1,Yes,Yes,70,Yes,0,1,1,1,1,True,False,False,False,True,70,24,3,1,True,False,False,False
Female,1,No,72,Yes,No,84,No,0,0,1,0,0,True,False,True,False,False,6048,1,2,0,False,False,False,True
Male,0,No,19,Yes,Yes,65,No,1,0,1,1,0,False,True,True,False,False,1235,1,3,0,False,True,False,False
Male,0,No,65,Yes,No,26,No,1,0,1,0,0,True,False,False,False,True,1690,24,2,0,False,False,False,True
Female,0,No,45,Yes,Yes,100,No,0,0,1,1,0,False,True,True,False,False,4500,1,3,0,False,False,True,False
Male,0,No,5,Yes,No,89,No,1,0,1,0,0,True,False,False,True,False,445,12,2,1,True,False,False,False
Female,0,No,56,No,No,45,No,0,0,0,0,0,True,False,True,False,False,2520,1,1,0,False,False,False,True
Female,1,No,4,Yes,Yes,74,No,0,0,1,1,0,False,True,False,True,False,296,12,3,1,True,False,False,False
Female,0,No,64,Yes,Yes,86,No,0,0,1,1,0,True,False,False,True,False,5504,12,3,0,False,False,False,True
Female,0,Yes,41,Yes,Yes,20,No,0,1,1,1,0,False,True,False,True,False,820,12,3,0,False,False,True,False
Female,0,No,35,Yes,No,61,No,0,0,1,0,0,False,True,True,False,False,2135,1,2,0,False,False,True,False
Female,0,No,1,No,Yes,25,Yes,0,0,0,1,1,False,True,True,False,False,25,1,2,1,True,False,False,False
Female,1,No,3,Yes,No,79,Yes,0,0,1,0,1,True,False,False,True,False,237,12,2,1,True,False,False,False
Male,1,No,61,Yes,No,25,No,1,0,1,0,0,True,False,True,False,False,1525,1,2,0,False,False,False,True
Male,1,No,1,Yes,No,74,Yes,1,0,1,0,1,False,True,True,False,False,74,1,2,1,True,False,False,False
Female,0,Yes,35,Yes,No,56,No,0,1,1,0,0,True,False,True,False,False,1960,1,2,0,False,False,True,False
Female,0,Yes,69,Yes,No,113,No,0,1,1,0,0,True,False,True,False,False,7797,1,2,0,False,False,False,True
Female,0,No,64,Yes,Yes,68,No,0,0,1,1,0,True,False,False,False,True,4352,24,3,0,False,False,False,True
Male,0,Yes,51,Yes,Yes,110,No,1,1,1,1,0,False,True,True,False,False,5610,1,3,0,False,False,False,True
Male,0,Yes,17,Yes,Yes,20,No,1,1,1,1,0,True,False,False,False,True,340,24,3,0,False,True,False,False
Female,0,Yes,69,No,No,44,No,0,1,0,0,0,True,False,False,False,True,3036,24,1,0,False,False,False,True
Male,0,Yes,1,No,Yes,31,Yes,1,1,0,1,1,False,True,False,True,False,31,12,2,1,True,False,False,False
